,filename,text,emotion,processed_text,AWL,ASL,NOW,NVB,NAJ,NPV,NST,CDV,NTP,TPR
6982,Ses04M_impro07_M027,"No, I'm just messing with you. I mean, I'm not going to, you know, I mean, I'm not even really a football fan anyway.  So or- or a basketball-",xxx,no i m just messing with you . i mean i m not going to you know i mean i m not even really a football fan anyway . so or or a basketball ,3.0294117647058822,11.333333333333334,34,6,5,0,3,11.333333333333334,1,0.029411764705882353
6983,Ses04M_impro07_F024,"You're not going to -- you're going to go to games, though, right? I mean, you can't go to U.S.C. and not go to a football game.",xxx,you re not going to you re going to go to games though right ? i mean you can t go to u .s .c . and not go to a football game .,2.764705882352941,11.333333333333334,34,10,2,0,3,11.333333333333334,0,0.0
6984,Ses04M_impro07_M028,No. Football's boring.,xxx,no . football s boring .,3.1666666666666665,3.0,6,0,0,0,2,3.0,0,0.0
6985,Ses04M_impro07_F025,"Just one game, though?  I mean, for the experience.  I mean, you don't have to go to all of the games but you gotta go to a game.",xxx,just one game though ? i mean for the experience . i mean you don t have to go to all of the games but you gotta go to a game .,2.909090909090909,11.0,33,6,2,0,3,8.25,1,0.030303030303030304
6986,Ses04M_impro07_M029,I'll go to basketball games.,neu,i ll go to basketball games .,3.2857142857142856,7.0,7,3,0,0,1,3.5,0,0.0
6987,Ses04M_impro07_F026,"Okay.  Well that's cool, too, but like--",neu,okay . well that s cool too but like ,3.111111111111111,4.5,9,1,1,0,2,9.0,0,0.0
6988,Ses04M_impro07_M030,Maybe some golf matches.,neu,maybe some golf matches .,4.2,5.0,5,0,0,0,1,2.5,0,0.0
6989,Ses04M_impro07_F027,"Wow, you are a winner and a half. [LAUGHTER]",exc,wow you are a winner and a half . laughter ,3.3,5.0,10,1,0,0,2,2.5,1,0.1
6990,Ses04M_impro07_M031,Do they even have any golf matches? I don't even know.,xxx,do they even have any golf matches ? i don t even know .,3.0714285714285716,7.0,14,4,2,0,2,7.0,0,0.0
6991,Ses04M_impro07_M032,I don't know.  Do they have golf?  Do they have- Does U.S.C. have a -- I don't know if they have a golf team.,neu,i don t know . do they have golf ? do they have does u .s .c . have a i don t know if they have a golf team .,2.5483870967741935,7.75,31,9,3,0,4,10.333333333333334,0,0.0
6992,Ses04M_impro07_F028,I don't know. Women's volleyball.,xxx,i don t know . women s volleyball .,3.0,4.5,9,3,1,0,2,4.5,0,0.0
6993,Ses04M_impro07_M033,"That I'll go to.  Definitely go to women's volleyball.  Women's volleyball, swimming, tennis.",xxx,that i ll go to . definitely go to women s volleyball . women s volleyball swimming tennis .,3.8947368421052633,6.333333333333333,19,5,1,0,3,2.7142857142857144,0,0.0
6994,Ses04M_impro07_F029,Basically anything women do.,xxx,basically anything women do .,5.0,5.0,5,1,0,0,1,2.5,0,0.0
6995,Ses04M_impro07_M034,"And then men's basketball.  And -- oh, well not women's basketball.",xxx,and then men s basketball . and oh well not women s basketball .,3.642857142857143,7.0,14,2,0,0,2,4.666666666666667,0,0.0
6996,Ses04M_impro07_F030,You have to go to a football game.  Come on.,xxx,you have to go to a football game . come on .,2.8333333333333335,6.0,12,3,0,0,2,6.0,0,0.0
6997,Ses04M_impro07_M035,"No, I'm not going to go to a football game.",neu,no i m not going to go to a football game .,2.6666666666666665,12.0,12,3,0,0,1,6.0,0,0.0
6998,Ses04M_impro07_F031,"Paint some red and yellow S C on your face. And like get one of those big you know, number one hand things.",xxx,paint some red and yellow s c on your face . and like get one of those big you know number one hand things .,3.36,12.5,25,2,3,0,2,3.5714285714285716,0,0.0
6999,Ses04M_impro07_M036,Forget it. Forget it. Forget it. No way.,neu,forget it . forget it . forget it . no way .,2.75,3.0,12,3,0,0,4,4.0,0,0.0
7000,Ses04M_impro07_F032,Maybe one of those megaphones. Pompom.,xxx,maybe one of those megaphones . pompom .,4.125,4.0,8,0,0,0,2,4.0,1,0.125
7001,Ses04M_impro07_M037,I do -- I will need to get a gun-,neu,i do i will need to get a gun ,2.3333333333333335,9.0,9,3,0,0,1,9.0,0,0.0
7002,Ses04M_impro07_F033,"There are cheerleaders at football games.  That's girls, scantily clad sexy girls.",xxx,there are cheerleaders at football games . that s girls scantily clad sexy girls .,4.533333333333333,7.5,15,2,2,0,2,1.875,1,0.06666666666666667
7003,Ses04M_impro07_M038,You've got a point there.,xxx,you ve got a point there .,2.857142857142857,7.0,7,2,0,0,1,7.0,0,0.0
7004,Ses04M_impro07_F034,I know.,xxx,i know .,2.0,3.0,3,1,0,0,1,0.0,0,0.0
7005,Ses04M_impro07_M039,I'll take that in consideration.  Alright.,xxx,i ll take that in consideration . alright .,3.888888888888889,4.5,9,1,1,0,2,4.5,0,0.0
7006,Ses04M_impro07_F035,I'm just -- I'm watching your back.,xxx,i m just i m watching your back .,2.7777777777777777,9.0,9,2,2,0,1,4.5,0,0.0
7007,Ses04M_impro07_M040,"Okay.  Um, but, no, I, uh, I do need to get a gun soon, though, 'cause I mean",neu,okay . um but no i uh i do need to get a gun soon though cause i mean,2.6842105263157894,9.5,19,4,2,0,2,9.5,2,0.10526315789473684
7008,Ses04M_impro07_F036,Excuse me?,neu,excuse me ?,3.0,3.0,3,0,0,0,1,3.0,0,0.0
7009,Ses04M_impro07_M041,I need to get like a -- just a small little gun just 'cause -- or like a taser or something or just like a butterfly knife,neu,i need to get like a just a small little gun just cause or like a taser or something or just like a butterfly knife,3.64,25.0,25,2,2,0,1,5.0,1,0.04
7010,Ses04M_impro07_F037,No.,neu,no .,1.5,2.0,2,0,0,0,1,0.0,0,0.0
7011,Ses04M_impro07_M042,"'cause, you know, I mean, it's like If I ever want to go south of campus",neu, cause you know i mean it s like if i ever want to go south of campus,3.0588235294117645,17.0,17,5,2,0,1,8.5,1,0.058823529411764705
7012,Ses04M_impro07_F038,Well just don't go south of campus.  Don't get a gun. That's stupid. I mean-,xxx,well just don t go south of campus . don t get a gun . that s stupid . i mean ,2.7142857142857144,5.25,21,5,4,0,4,5.25,1,0.047619047619047616
7013,Ses04M_impro07_M043,Well I need to defend myself from,neu,well i need to defend myself from,3.857142857142857,7.0,7,2,0,0,1,7.0,0,0.0
7014,Ses04M_impro07_F039,Why don't you take kung fu?,xxx,why don t you take kung fu ?,2.625,8.0,8,2,0,0,1,8.0,2,0.25
7015,Ses04M_impro08_M000,Thank you for calling Sprint.  We care about everybody.  How can I help you?,fru,thank you for calling sprint . we care about everybody . how can i help you ?,3.588235294117647,5.666666666666667,17,3,0,0,3,8.5,1,0.058823529411764705
7016,Ses04M_impro08_F000,Hi.  I've been on the phone for an hour trying to get a little discrepancy on my bill fixed.  I was charged for two hundred dollars worth of calls that I didn't make.,fru,hi . i ve been on the phone for an hour trying to get a little discrepancy on my bill fixed . i was charged for two hundred dollars worth of calls that i didn t make .,3.4210526315789473,12.666666666666666,38,9,3,1,3,3.4545454545454546,0,0.0
7017,Ses04M_impro08_M001,Are you sure you didn't make them?,neu,are you sure you didn t make them ?,3.0,9.0,9,3,1,0,1,9.0,0,0.0
7018,Ses04M_impro08_F001,I'm positive.  They came from like another state.,fru,i m positive . they came from like another state .,3.6363636363636362,5.5,11,1,2,0,2,5.5,0,0.0
7019,Ses04M_impro08_M002,"Can I get your phone number, please?",fru,can i get your phone number please ?,3.625,8.0,8,2,0,0,1,4.0,0,0.0
7020,Ses04M_impro08_F002,"Uh. Yeah, I just gave it to the automated thing like five times.",fru,uh . yeah i just gave it to the automated thing like five times .,3.4,7.5,15,1,2,0,2,3.75,2,0.13333333333333333
7021,Ses04M_impro08_M003,I'm going to need it again.  I need to look at your file.  If you want me to look at your file--,fru,i m going to need it again . i need to look at your file . if you want me to look at your file ,2.8,8.333333333333334,25,8,0,0,3,12.5,0,0.0
7022,Ses04M_impro08_F003,Okay.  three two three six nine seven five zero six six.  Can we move on?,fru,okay . three two three six nine seven five zero six six . can we move on ?,3.1666666666666665,6.0,18,1,0,0,3,9.0,0,0.0
7023,Ses04M_impro08_M004,Okay.,neu,okay .,2.5,2.0,2,0,0,0,1,0.0,0,0.0
7024,Ses04M_impro08_F004,"Okay, cool.",xxx,okay cool .,3.0,3.0,3,0,1,0,1,3.0,0,0.0
7025,Ses04M_impro08_M005,"Umm, Miss Aruckman",neu,umm miss aruckman,5.0,3.0,3,0,1,0,1,1.5,1,0.3333333333333333
7026,Ses04M_impro08_F005,Yes.,xxx,yes .,2.0,2.0,2,0,0,0,1,0.0,0,0.0
7027,Ses04M_impro08_M006,I am seeing the two hundred dollar charge.,neu,i am seeing the two hundred dollar charge .,3.888888888888889,9.0,9,3,0,0,1,3.0,0,0.0
7028,Ses04M_impro08_F006,"Yes, and I've been through all of the menus, pushed one and star and pound and all of that stuff and I'm just trying to get through to a person who can",fru,yes and i ve been through all of the menus pushed one and star and pound and all of that stuff and i m just trying to get through to a person who can,3.411764705882353,34.0,34,4,2,0,1,5.666666666666667,1,0.029411764705882353
7029,Ses04M_impro08_M007,Well I'm looking at these.,fru,well i m looking at these .,3.0,7.0,7,2,1,0,1,0.0,0,0.0
7030,Ses04M_impro08_F007,"take off the charges that came from like Nebraska or wherever because, obviously, I didn't make those.",fru,take off the charges that came from like nebraska or wherever because obviously i didn t make those .,4.368421052631579,19.0,19,4,2,0,1,6.333333333333333,0,0.0
7031,Ses04M_impro08_F008,So can you please refund the mischarged charges,fru,so can you please refund the mischarged charges,5.0,8.0,8,2,0,0,1,2.6666666666666665,1,0.125
7032,Ses04M_impro08_M008,So you're saying that you didn't make these calls.,neu,so you re saying that you didn t make these calls .,3.3333333333333335,12.0,12,4,1,0,1,6.0,0,0.0
7033,Ses04M_impro08_F009,I did not make the calls from B.F.E. Nebraska.,fru,i did not make the calls from b .f .e . nebraska .,2.923076923076923,6.5,13,2,0,0,2,2.6,0,0.0
7034,Ses04M_impro08_M009,"Well I mean, I'm supposed to use discretion in the situation and, um--",fru,well i mean i m supposed to use discretion in the situation and um ,3.7857142857142856,14.0,14,4,3,1,1,4.666666666666667,1,0.07142857142857142
7035,Ses04M_impro08_F010,So could you discretion it back?,fru,so could you discretion it back ?,3.857142857142857,7.0,7,1,0,0,1,3.5,0,0.0
7036,Ses04M_impro08_M010,All I can do for you right now is give you a hundred dollars.,neu,all i can do for you right now is give you a hundred dollars .,3.2,15.0,15,2,1,0,1,5.0,0,0.0
7037,Ses04M_impro08_F011,"Okay, but that's like half",fru,okay but that s like half,3.3333333333333335,6.0,6,1,0,0,1,6.0,0,0.0
7038,Ses04M_impro08_M011,What I can,neu,what i can,2.6666666666666665,3.0,3,0,0,0,1,0.0,0,0.0
7039,Ses04M_impro08_F012,of the money that I was charged that I didn't make those calls.,fru,of the money that i was charged that i didn t make those calls .,3.3333333333333335,15.0,15,4,2,1,1,3.75,0,0.0
7040,Ses04M_impro08_M012,What I can do for you is give you a hundred dollars right now and fill out complaint form,neu,what i can do for you is give you a hundred dollars right now and fill out complaint form,3.736842105263158,19.0,19,3,1,0,1,3.1666666666666665,0,0.0
7041,Ses04M_impro08_M013,which you- which you'll have to go into a local Verizon dealer--  or Sprint.,neu,which you which you ll have to go into a local verizon dealer or sprint .,3.625,16.0,16,3,1,0,1,4.0,2,0.125
7042,Ses04M_impro08_F013,"Okay, no, look, I- I- I- I'm really -- I'm trying to be patient.  I know this isn't your fault.  I know that you didn't do it",fru,okay no look i i i i m really i m trying to be patient . i know this isn t your fault . i know that you didn t do it,2.65625,10.666666666666666,32,12,3,0,3,16.0,0,0.0
7043,Ses04M_impro08_F014,"but, at the same time, I have been through an hour of little robot voices telling me what I needed to do.",fru,but at the same time i have been through an hour of little robot voices telling me what i needed to do .,3.5652173913043477,23.0,23,6,3,0,1,3.8333333333333335,1,0.043478260869565216
7044,Ses04M_impro08_M014,"Ma'am, I understand that.",fru,ma am i understand that .,3.3333333333333335,6.0,6,2,1,0,1,6.0,0,0.0
7045,Ses04M_impro08_F015,And I did everything they said.  And now i'm talking to you and you're supposed to put the money back on my account because I didn't make the calls and I'm really tired of dealing with this because I didn't even,xxx,and i did everything they said . and now i m talking to you and you re supposed to put the money back on my account because i didn t make the calls and i m really tired of dealing with this because i didn t even,3.5106382978723403,23.5,47,15,1,1,2,4.7,0,0.0
7046,Ses04M_impro08_M015,"Ma'am, I - I - I understand that. I understand that. What I can do for you right now is what I'm telling you is that I can do- I can give you a hundred dollars back and then you'll have to fill out a complaint form and then you'll get -- there'll be some investigation. Some men will show up at your house and go through your things.",fru,ma am i i i understand that . i understand that . what i can do for you right now is what i m telling you is that i can do i can give you a hundred dollars back and then you ll have to fill out a complaint form and then you ll get there ll be some investigation . some men will show up at your house and go through your things .,3.3866666666666667,18.75,75,22,2,0,4,5.357142857142857,0,0.0
7047,Ses04M_impro08_F016,Excuse me?,fru,excuse me ?,3.0,3.0,3,0,0,0,1,3.0,0,0.0
7048,Ses04M_impro08_M016,And then then you'll get some money back.,fru,and then then you ll get some money back .,3.3,10.0,10,2,0,0,1,5.0,0,0.0
7049,Ses04M_impro08_F017,How long does that take?,fru,how long does that take ?,3.3333333333333335,6.0,6,2,1,0,1,6.0,0,0.0
7050,Ses04M_impro08_M017,A few weeks.  You won't even know that they were there.,neu,a few weeks . you won t even know that they were there .,3.0714285714285716,7.0,14,3,1,0,2,14.0,0,0.0
7051,Ses04M_impro08_F018,I have to wait a few weeks for people come go through my things to get the money back that I didn't spend?,fru,i have to wait a few weeks for people come go through my things to get the money back that i didn t spend ?,3.32,25.0,25,6,1,0,1,4.166666666666667,0,0.0
7052,Ses04M_impro08_M018,"Okay.  You know what?  I just don't feel like doing this anymore.  Um, you can have all the money back, two hundred dollar, right now.",fru,okay . you know what ? i just don t feel like doing this anymore . um you can have all the money back two hundred dollar right now .,3.433333333333333,7.5,30,5,1,0,4,5.0,1,0.03333333333333333
7053,Ses04M_impro08_F019,Really?,sur,really ?,3.5,2.0,2,0,0,0,1,0.0,0,0.0
7054,Ses04M_impro08_M019,"Yeah.  That's fine.  I just -- that's fine. Yeah, I mean, it doesn't make any difference to me.  I mean, it's not like it's going to cost my job or anything.",neu,yeah . that s fine . i just that s fine . yeah i mean it doesn t make any difference to me . i mean it s not like it s going to cost my job or anything .,2.85,8.0,40,8,5,0,5,6.666666666666667,0,0.0
7055,Ses04M_impro08_F020,You're just going to put it back on my account.,neu,you re just going to put it back on my account .,3.0833333333333335,12.0,12,3,0,0,1,4.0,0,0.0
7056,Ses04M_impro08_M020,"I mean, technically, that's policy.  But, like, I mean, I don't really care about -- nobody really cares about policy here.",neu,i mean technically that s policy . but like i mean i don t really care about nobody really cares about policy here .,3.875,12.0,24,5,3,0,2,6.0,0,0.0
7057,Ses04M_impro08_F021,So you're just going to take care of this for me?,sur,so you re just going to take care of this for me ?,2.923076923076923,13.0,13,3,0,0,1,0.0,0,0.0
7058,Ses04M_impro08_M021,Sure.,neu,sure .,2.5,2.0,2,0,0,0,1,0.0,0,0.0
7059,Ses04M_impro08_F022,"Oh, my God, thank you so much.",hap,oh my god thank you so much .,2.75,8.0,8,0,1,0,1,8.0,0,0.0
7060,Ses04M_impro08_M022,You're welcome.,neu,you re welcome .,3.25,4.0,4,1,1,0,1,4.0,0,0.0
